source_bus,model_bus,zone,mapping_kind,allocation_anchor_source_bus,source_path_impedance_distance_pu,source_base_kv,is_external_boundary_proxy
1373,54,A,assumed_same_zone_source_distance_aggregation,1428,0.0545261285010151,115,0
1374,57,A,assumed_same_zone_source_distance_aggregation,1566,0.0648147833480703,115,0
1375,57,A,assumed_same_zone_source_distance_aggregation,37,0.0682200923216374,115,0
1376,57,A,assumed_same_zone_source_distance_aggregation,37,0.0676452010275652,115,0
1377,57,A,assumed_same_zone_source_distance_aggregation,1566,0.0642496285020325,115,0
1378,57,A,assumed_same_zone_source_distance_aggregation,1566,0.0198981910957883,115,0
1379,57,A,assumed_same_zone_source_distance_aggregation,37,0.0908759558760276,115,0
1380,57,A,assumed_same_zone_source_distance_aggregation,37,0.0909584179885399,115,0
1381,53,B,assumed_same_zone_source_distance_aggregation,250,0.176642065125162,115,0
1382,53,B,assumed_same_zone_source_distance_aggregation,250,0.17650864848452,115,0
1383,56,A,assumed_same_zone_source_distance_aggregation,138,0.0213129466294074,230,0
1384,50,C,assumed_same_zone_source_distance_aggregation,1237,0.0743270043618877,115,0
1385,50,C,assumed_same_zone_source_distance_aggregation,1237,0.0739559323078097,115,0
1386,50,C,assumed_same_zone_source_distance_aggregation,1237,0.141293079534511,115,0
1387,57,A,assumed_same_zone_source_distance_aggregation,37,0.253636723036605,115,0
1388,57,A,assumed_same_zone_source_distance_aggregation,37,0.253915649550225,115,0
1389,57,A,assumed_same_zone_source_distance_aggregation,37,0.253420852705156,115,0
1390,57,A,assumed_same_zone_source_distance_aggregation,37,0.172401825842067,115,0
1391,61,A,assumed_same_zone_source_distance_aggregation,38,0.0541573876876296,115,0
1392,21392,F,exact_source_region,1392,0,115,0
1393,21393,F,exact_source_region,1393,0,115,0
1394,21394,E,exact_source_region,1394,0,115,0
1395,21395,E,exact_source_region,1395,0,115,0
1396,21396,E,exact_source_region,1396,0,115,0
1397,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0815623969665863,115,0
1398,51,C,assumed_same_zone_source_distance_aggregation,1553,0.082345765386222,115,0
1399,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0793916367594832,115,0
1400,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0803084516075545,115,0
1401,21401,G,exact_source_region,1401,0,115,0
1402,53,B,assumed_same_zone_source_distance_aggregation,250,0.0316693862052424,115,0
1403,53,B,assumed_same_zone_source_distance_aggregation,250,0.0553027209863391,115,0
1404,53,B,assumed_same_zone_source_distance_aggregation,250,0.0553536706955969,115,0
1405,53,B,assumed_same_zone_source_distance_aggregation,250,0.0553851807062072,115,0
1406,53,B,assumed_same_zone_source_distance_aggregation,250,0.0576893504087673,115,0
1407,53,B,assumed_same_zone_source_distance_aggregation,250,0.0577500220888613,115,0
1408,53,B,assumed_same_zone_source_distance_aggregation,250,0.0292633105622087,115,0
1409,53,B,assumed_same_zone_source_distance_aggregation,250,0.0264201916534984,115,0
1410,53,B,assumed_same_zone_source_distance_aggregation,250,0.0245065302414404,115,0
1411,21411,F,exact_source_region,1411,0,115,0
1412,21412,F,exact_source_region,1412,0,115,0
1413,61,A,assumed_same_zone_source_distance_aggregation,1296,0.0643442492455439,345,1
1414,68,C,assumed_same_zone_source_distance_aggregation,575,0.0255325811445516,115,0
1415,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0825810748714925,115,0
1416,56,A,assumed_same_zone_source_distance_aggregation,1324,0.00801368811717443,115,0
1417,57,A,assumed_same_zone_source_distance_aggregation,37,0.283338536654219,115,0
1418,21418,F,exact_source_region,1418,0,115,0
1419,21419,G,exact_source_region,1419,0,69,0
1420,21420,F,exact_source_region,1420,0,115,0
1421,53,B,assumed_same_zone_source_distance_aggregation,250,0.0518464729286177,115,0
1422,53,B,assumed_same_zone_source_distance_aggregation,250,0.0516403176473368,115,0
1423,21423,G,exact_source_region,1423,0,69,0
1424,53,B,assumed_same_zone_source_distance_aggregation,250,0.0221101809128736,115,0
1425,56,A,assumed_same_zone_source_distance_aggregation,69,0.0204123899805084,115,0
1426,56,A,assumed_same_zone_source_distance_aggregation,284,0.0774293856321959,115,0
1427,54,A,assumed_same_zone_source_distance_aggregation,1427,0,345,0
1428,54,A,assumed_same_zone_source_distance_aggregation,1428,0,115,0
1429,54,A,assumed_same_zone_source_distance_aggregation,1428,0.0076449266231104,115,0
1430,56,A,assumed_same_zone_source_distance_aggregation,284,0.0169149179405769,115,0
1431,56,A,assumed_same_zone_source_distance_aggregation,284,0.0167717877596656,115,0
1432,56,A,assumed_same_zone_source_distance_aggregation,284,0.0110720333789926,115,0
1433,57,A,assumed_same_zone_source_distance_aggregation,37,0.134582118076262,115,0
1434,57,A,assumed_same_zone_source_distance_aggregation,37,0.134642945701565,115,0
1435,57,A,assumed_same_zone_source_distance_aggregation,1566,0.00135823414770797,115,0
1436,57,A,assumed_same_zone_source_distance_aggregation,37,0.0623067930251734,115,0
1437,57,A,assumed_same_zone_source_distance_aggregation,1566,0.0697844636395953,115,0
1438,61,A,assumed_same_zone_source_distance_aggregation,1330,0.00980596913751797,115,0
1439,53,B,assumed_same_zone_source_distance_aggregation,128,0.161113934944983,115,0
1440,51,C,assumed_same_zone_source_distance_aggregation,1553,0.125649387857262,115,0
1441,21441,F,exact_source_region,1441,0,115,0
1442,21442,F,exact_source_region,1442,0,115,0
1443,21443,F,exact_source_region,1443,0,115,0
1444,21444,F,exact_source_region,1444,0,115,0
1445,56,A,assumed_same_zone_source_distance_aggregation,1445,0,115,0
1446,57,A,assumed_same_zone_source_distance_aggregation,1566,0.0794449576464168,115,0
1447,57,A,assumed_same_zone_source_distance_aggregation,37,0.0828502666199839,115,0
1448,57,A,assumed_same_zone_source_distance_aggregation,37,0.179241745012757,115,0
1449,57,A,assumed_same_zone_source_distance_aggregation,37,0.0317706697294365,115,0
1450,57,A,assumed_same_zone_source_distance_aggregation,37,0.0315863107445885,115,0
1451,56,A,assumed_same_zone_source_distance_aggregation,284,0.0170191740972026,115,0
1452,54,A,assumed_same_zone_source_distance_aggregation,1428,0.0200607818820182,115,0
1453,21453,E,exact_source_region,1453,0,115,0
1454,21454,E,exact_source_region,1454,0,115,0
1455,21455,F,exact_source_region,1455,0,69,0
1456,21456,J,exact_source_region,1456,0,138,0
1457,21457,J,exact_source_region,1457,0,138,0
1458,53,B,assumed_same_zone_source_distance_aggregation,128,0.161380806324384,115,0
1459,68,C,assumed_same_zone_source_distance_aggregation,1460,0.00431001160091246,115,0
1460,68,C,assumed_same_zone_source_distance_aggregation,1460,0,115,0
1461,50,C,assumed_same_zone_source_distance_aggregation,34,0.0171114845795646,115,0
1462,50,C,assumed_same_zone_source_distance_aggregation,34,0.0166700097784717,115,0
1463,21463,E,exact_source_region,1463,0,115,0
1464,21464,E,exact_source_region,1464,0,115,0
1465,68,C,assumed_same_zone_source_distance_aggregation,1172,0.091750267691246,115,0
1466,68,C,assumed_same_zone_source_distance_aggregation,1172,0.091710267691246,115,0
1467,21467,K,exact_source_region,1467,0,69,0
1468,21468,J,exact_source_region,1468,0,138,0
1469,56,A,assumed_same_zone_source_distance_aggregation,33,0.0453506560040756,115,0
1470,72,C,assumed_same_zone_source_distance_aggregation,1250,0.0683843546457466,115,0
1471,56,A,assumed_same_zone_source_distance_aggregation,33,0.201108475566151,69,0
1472,53,B,assumed_same_zone_source_distance_aggregation,250,0.259324093960138,69,0
1473,72,C,assumed_same_zone_source_distance_aggregation,1473,0,115,0
1474,58,A,assumed_same_zone_source_distance_aggregation,1246,0.0627209281572076,115,0
1475,58,A,assumed_same_zone_source_distance_aggregation,1246,0.0671452473138689,115,0
1476,58,A,assumed_same_zone_source_distance_aggregation,1246,0.076042279277401,115,0
1477,50,C,assumed_same_zone_source_distance_aggregation,1237,0.0729784866571467,115,0
1478,68,C,assumed_same_zone_source_distance_aggregation,27,0.0194543922887399,115,0
1479,51,C,assumed_same_zone_source_distance_aggregation,357,0.0524034350019157,115,0
1480,21480,F,exact_source_region,1480,0,69,0
1481,21481,E,exact_source_region,1481,0,69,0
1482,21482,G,exact_source_region,1482,0,69,0
1483,21483,G,exact_source_region,1483,0,69,0
1484,21484,G,exact_source_region,1484,0,69,0
1485,21485,F,exact_source_region,1485,0,69,0
1486,21486,G,exact_source_region,1486,0,69,0
1487,21487,G,exact_source_region,1487,0,115,0
1488,21488,G,exact_source_region,1488,0,69,0
1489,21489,K,exact_source_region,1489,0,69,0
1490,21490,K,exact_source_region,1490,0,69,0
1491,21491,K,exact_source_region,1491,0,69,0
1492,21492,K,exact_source_region,1492,0,69,0
1493,21493,J,exact_source_region,1493,0,138,0
1494,21494,K,exact_source_region,1494,0,69,0
1495,21495,K,exact_source_region,1495,0,69,0
1496,21496,K,exact_source_region,1496,0,138,0
1497,21497,K,exact_source_region,1497,0,69,0
1498,21498,K,exact_source_region,1498,0,69,0
1499,21499,K,exact_source_region,1499,0,345,0
1500,21500,I,exact_source_region,1500,0,69,0
1501,21501,I,exact_source_region,1501,0,138,0
1502,21502,I,exact_source_region,1502,0,138,0
1503,21503,J,exact_source_region,1503,0,69,0
1504,21504,K,exact_source_region,1504,0,69,0
1505,21505,K,exact_source_region,1505,0,69,0
1506,21506,J,exact_source_region,1506,0,69,0
1507,21507,F,exact_source_region,1507,0,115,0
1508,21508,F,exact_source_region,1508,0,115,0
1509,21509,G,exact_source_region,1509,0,69,0
1510,21510,G,exact_source_region,1510,0,115,0
1511,21511,G,exact_source_region,1511,0,69,0
1512,21512,G,exact_source_region,1512,0,69,0
1513,21513,F,exact_source_region,1513,0,115,0
1514,21514,G,exact_source_region,1514,0,115,0
1515,21515,E,exact_source_region,1515,0,115,0
1516,21516,G,exact_source_region,1516,0,69,0
1517,21517,G,exact_source_region,1517,0,115,0
1518,21518,G,exact_source_region,1518,0,138,0
1519,21519,G,exact_source_region,1519,0,345,0
1520,21520,F,exact_source_region,1520,0,115,0
1521,21521,F,exact_source_region,1521,0,230,0
1522,21522,K,exact_source_region,1522,0,69,0
1523,21523,K,exact_source_region,1523,0,69,0
1524,21524,G,exact_source_region,1524,0,115,0
1525,21525,H,exact_source_region,1525,0,115,0
1526,21526,G,exact_source_region,1526,0,115,0
1527,21527,D,exact_source_region,1527,0,115,0
1528,21528,J,exact_source_region,1528,0,345,1
1529,21529,J,exact_source_region,1529,0,138,0
1530,21530,J,exact_source_region,1530,0,138,0
1531,21531,J,exact_source_region,1531,0,345,0
1532,21532,J,exact_source_region,1532,0,138,0
1533,21533,K,exact_source_region,1533,0,69,0
1534,21534,K,exact_source_region,1534,0,69,0
1535,21535,K,exact_source_region,1535,0,69,0
1536,21536,K,exact_source_region,1536,0,69,0
1537,21537,K,exact_source_region,1537,0,69,0
1538,21538,K,exact_source_region,1538,0,115,0
1539,21539,K,exact_source_region,1539,0,69,0
1540,21540,K,exact_source_region,1540,0,69,0
1541,21541,K,exact_source_region,1541,0,69,0
1542,21542,K,exact_source_region,1542,0,69,0
1543,21543,E,exact_source_region,1543,0,115,0
1544,21544,E,exact_source_region,1544,0,69,0
1545,21545,E,exact_source_region,1545,0,115,0
1546,21546,E,exact_source_region,1546,0,115,1
1547,21547,E,exact_source_region,1547,0,230,0
1548,21548,E,exact_source_region,1548,0,115,0
1549,21549,E,exact_source_region,1549,0,230,0
1550,53,B,assumed_same_zone_source_distance_aggregation,128,0.0957001593520094,115,0
1551,53,B,assumed_same_zone_source_distance_aggregation,250,0.0621351210946776,115,0
1552,68,C,assumed_same_zone_source_distance_aggregation,1460,0.0121077988393725,115,0
1553,51,C,assumed_same_zone_source_distance_aggregation,1553,0,115,0
1554,50,C,assumed_same_zone_source_distance_aggregation,34,0.0510408250037065,115,0
1555,50,C,assumed_same_zone_source_distance_aggregation,1240,0.0524034350019157,115,0
1556,50,C,assumed_same_zone_source_distance_aggregation,34,0.0376378260829953,115,0
1557,50,C,assumed_same_zone_source_distance_aggregation,1240,0.0528344802431607,115,0
1558,66,C,assumed_same_zone_source_distance_aggregation,1244,0.0234141346199256,230,1
1559,71,C,assumed_same_zone_same_kV_boundary_aggregation,116,0.0253093362220347,115,0
1560,66,C,assumed_same_zone_source_distance_aggregation,1244,0.0473350564249063,230,0
1561,59,A,assumed_same_zone_source_distance_aggregation,1561,0,115,0
1562,57,A,assumed_same_zone_source_distance_aggregation,37,0.017974811893018,115,0
1563,59,A,assumed_same_zone_source_distance_aggregation,1561,0.0781594386771667,115,0
1564,61,A,assumed_same_zone_source_distance_aggregation,1296,0.0168488812684997,230,0
1565,56,A,assumed_same_zone_source_distance_aggregation,138,0.110990347056874,115,0
1566,57,A,assumed_same_zone_source_distance_aggregation,1566,0,115,0
1567,21567,E,exact_source_region,1567,0,345,0
1568,68,C,assumed_same_zone_source_distance_aggregation,1568,0,115,0
1569,54,A,assumed_same_zone_source_distance_aggregation,1428,0.0102766058819659,115,0
1570,56,A,assumed_same_zone_source_distance_aggregation,1570,0,230,1
1571,56,A,assumed_same_zone_source_distance_aggregation,284,0.0100218429200758,115,0
1572,60,A,assumed_same_zone_source_distance_aggregation,1321,0.107039787498217,115,0
1573,61,A,assumed_same_zone_source_distance_aggregation,1573,0,115,0
1574,21574,G,exact_source_region,1574,0,138,0
1575,56,A,assumed_same_zone_source_distance_aggregation,33,0.0375213728770026,115,0
1576,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0392483235342577,115,0
